personal_id,date_of_birth,sex,lives_in_region_id
18040,1947-07-14,female,LEB003
18041,1975-12-25,female,LEB003
18042,1972-06-14,male,LEB003
18043,1978-08-06,female,LEB003
18044,1967-03-25,female,LEB003
18045,1964-09-10,male,LEB003
18046,1967-11-27,female,LEB003
18047,2002-04-30,female,LEB003
18048,1986-06-01,male,LEB003
18049,2001-01-21,male,LEB003
18050,1973-04-12,female,LEB003
18051,2002-10-11,male,LEB003
18052,1988-05-10,male,LEB003
18053,1974-03-18,female,LEB003
18054,1945-06-17,male,LEB003
18055,1945-02-16,female,LEB003
18056,1999-07-30,male,LEB003
18057,1949-01-19,male,LEB003
18058,1966-07-23,male,LEB003
18059,1953-06-29,male,LEB003
18060,2003-12-02,male,LEB003
18061,2006-02-06,male,LEB003
18062,1968-05-13,female,LEB003
18063,1990-11-27,female,LEB003
18064,2001-05-29,female,LEB003
18065,1951-08-30,female,LEB003
18066,1953-10-19,female,LEB003
18067,1962-01-29,male,LEB003
18068,1952-11-04,female,LEB003
18069,1947-01-16,male,LEB003
18070,1961-04-01,male,LEB003
18071,1966-03-23,female,LEB003
18072,1961-02-27,female,LEB003
18073,1995-03-06,male,LEB003
18074,1973-10-01,female,LEB003
18075,1980-07-18,prefer not to say,LEB003
18076,1959-06-02,female,LEB003
18077,1996-08-24,male,LEB003
18078,2004-04-07,female,LEB003
18079,1994-09-04,male,LEB003
18080,1945-02-20,female,LEB003
18081,1950-11-14,male,LEB003
18082,1999-10-07,male,LEB003
18083,1972-07-20,female,LEB003
18084,1966-04-03,male,LEB003
18085,2005-11-24,female,LEB003
18086,1951-10-30,male,LEB003
18087,2002-01-28,male,LEB003
18088,1954-03-05,male,LEB003
18089,1968-06-06,male,LEB003
18090,1959-07-13,male,LEB003
18091,1951-05-17,female,LEB003
18092,1985-08-12,male,LEB003
18093,1987-07-22,male,LEB003
18094,1981-12-10,female,LEB003
18095,1960-09-12,male,LEB003
18096,1948-11-07,female,LEB003
18097,1984-11-23,female,LEB003
18098,2001-03-01,female,LEB003
18099,1973-10-04,female,LEB003
18100,1945-05-07,male,LEB003
18101,1953-12-11,female,LEB003
18102,2001-10-29,male,LEB003
18103,1985-04-05,female,LEB003
18104,1986-09-19,female,LEB003
18105,1983-05-28,female,LEB003
18106,1962-08-20,female,LEB003
18107,1980-07-19,male,LEB003
18108,1959-12-24,male,LEB003
18109,1983-03-08,male,LEB003
18110,1991-06-12,male,LEB003
18111,1990-10-24,male,LEB003
18112,1953-05-09,male,LEB003
18113,1953-08-31,female,LEB003
18114,1972-02-28,female,LEB003
18115,1993-08-22,female,LEB003
18116,1981-05-08,female,LEB003
18117,1991-05-24,male,LEB003
18118,1957-03-14,female,LEB003
18119,1983-05-02,female,LEB003
18120,1998-10-18,male,LEB003
18121,1945-10-03,male,LEB003
18122,1974-10-27,female,LEB003
18123,2002-04-23,female,LEB003
18124,1997-06-23,female,LEB003
18125,1948-08-31,male,LEB003
18126,1945-11-23,female,LEB003
18127,1985-12-20,female,LEB003
18128,1979-05-07,male,LEB003
18129,1969-12-31,female,LEB003
18130,1953-06-25,male,LEB003
18131,1959-12-17,male,LEB003
18132,1990-09-01,female,LEB003
18133,1965-10-20,male,LEB003
18134,1962-09-20,male,LEB003
18135,1999-11-04,male,LEB003
18136,1958-08-26,female,LEB003
18137,1981-08-09,male,LEB003
18138,1960-11-28,female,LEB003
18139,1990-05-31,male,LEB003
18140,1959-10-03,female,LEB003
18141,1984-09-18,female,LEB003
18142,1946-05-25,male,LEB003
18143,1990-06-16,female,LEB003
18144,1978-10-19,male,LEB003
18145,1960-02-08,female,LEB003
18146,1958-12-27,male,LEB003
18147,1993-08-02,female,LEB003
18148,1973-07-18,male,LEB003
18149,1952-05-27,female,LEB003
18150,1975-09-03,male,LEB003
18151,1991-03-13,female,LEB003
18152,1951-03-24,male,LEB003
18153,2003-09-10,female,LEB003
18154,1951-04-17,female,LEB003
18155,1969-02-24,male,LEB003
18156,1952-07-22,male,LEB003
18157,1974-03-28,female,LEB003
18158,1962-08-11,male,LEB003
18159,1987-02-07,male,LEB003
18160,1977-11-01,female,LEB003
18161,1988-03-14,female,LEB003
18162,1958-07-04,male,LEB003
18163,1953-08-21,male,LEB003
18164,1951-11-25,female,LEB003
18165,1961-10-06,female,LEB003
18166,1953-07-14,male,LEB003
18167,1961-08-15,female,LEB003
18168,1998-08-22,female,LEB003
18169,2004-03-03,male,LEB003
18170,1985-07-20,female,LEB003
18171,1973-09-12,male,LEB003
18172,1978-03-06,female,LEB003
18173,2008-01-09,female,LEB003
18174,2004-02-03,male,LEB003
18175,1972-09-12,male,LEB003
18176,1971-05-27,male,LEB003
18177,1983-08-03,male,LEB003
18178,1987-10-09,female,LEB003
18179,1985-11-09,male,LEB003
18180,1993-10-04,female,LEB003
18181,1992-04-19,female,LEB003
18182,1987-05-25,female,LEB003
18183,1952-09-21,male,LEB003
18184,2003-06-30,male,LEB003
18185,2007-02-28,male,LEB003
18186,1977-02-20,female,LEB003
18187,1946-11-10,male,LEB003
18188,1982-11-21,male,LEB003
18189,1997-05-02,female,LEB003
18190,2007-03-12,male,LEB003
18191,1960-04-26,male,LEB003
18192,2004-08-27,female,LEB003
18193,1969-11-02,female,LEB003
18194,1971-01-25,male,LEB003
18195,2004-08-21,male,LEB003
18196,1965-01-13,male,LEB003
18197,1961-03-27,female,LEB003
18198,1969-02-09,male,LEB003
18199,1991-07-25,male,LEB003
18200,1981-06-25,male,LEB003
18201,1978-11-22,female,LEB003
18202,1982-03-08,male,LEB003
18203,1981-09-22,female,LEB003
18204,1972-09-03,male,LEB003
18205,1989-05-03,female,LEB003
18206,1962-05-31,male,LEB003
18207,2004-11-17,male,LEB003
18208,1997-08-20,female,LEB003
18209,1990-07-11,female,LEB003
18210,1983-06-16,male,LEB003
18211,1961-08-01,female,LEB003
18212,1954-10-09,male,LEB003
18213,1963-04-04,male,LEB003
18214,1964-02-17,male,LEB003
18215,1970-03-30,male,LEB003
18216,1966-02-09,female,LEB003
18217,1963-01-23,prefer not to say,LEB003
18218,1974-11-21,female,LEB003
18219,1945-02-04,male,LEB003
18220,1950-06-07,female,LEB003
18221,1952-08-23,female,LEB003
18222,1968-03-18,female,LEB003
18223,1972-06-19,male,LEB003
18224,1946-02-22,female,LEB003
18225,1970-10-18,male,LEB003
18226,1982-07-07,female,LEB003
18227,1970-01-23,male,LEB003
18228,1996-10-20,male,LEB003
18229,1965-12-20,male,LEB003
18230,2002-12-10,male,LEB003
18231,1979-12-02,female,LEB003
18232,1991-06-06,female,LEB003
18233,1997-05-28,male,LEB003
18234,1958-02-12,male,LEB003
18235,1945-05-03,male,LEB003
18236,1984-04-05,female,LEB003
18237,2000-08-19,female,LEB003
18238,2007-02-26,female,LEB003
18239,1996-07-03,female,LEB003
18240,2008-08-24,female,LEB003
18241,1976-05-21,male,LEB003
18242,1985-02-21,female,LEB003
18243,1953-06-21,female,LEB003
18244,1985-01-07,female,LEB003
18245,1985-12-01,female,LEB003
18246,1997-04-24,female,LEB003
18247,1970-04-12,female,LEB003
18248,2002-10-01,female,LEB003
18249,1997-11-05,female,LEB003
18250,1985-01-22,female,LEB003
18251,1977-09-05,male,LEB003
18252,1991-11-27,male,LEB003
18253,1995-08-01,male,LEB003
18254,1971-08-04,female,LEB003
18255,1960-03-31,female,LEB003
18256,2002-04-28,male,LEB003
18257,1983-08-02,male,LEB003
18258,1951-07-23,male,LEB003
18259,1987-09-12,male,LEB003
18260,1987-11-13,male,LEB003
18261,1945-09-07,female,LEB003
18262,1958-12-04,male,LEB003
18263,1967-06-20,male,LEB003
18264,1955-01-24,male,LEB003
18265,1987-07-15,female,LEB003
18266,1991-04-21,female,LEB003
18267,1987-10-18,female,LEB003
18268,1976-11-07,female,LEB003
18269,1990-08-30,female,LEB003
18270,1997-02-24,female,LEB003
18271,1997-01-23,male,LEB003
18272,2001-03-01,female,LEB003
18273,1964-07-13,male,LEB003
18274,1955-02-28,male,LEB003
18275,1976-09-14,male,LEB003
18276,1978-06-21,male,LEB003
18277,1958-11-28,prefer not to say,LEB003
18278,1952-02-25,female,LEB003
18279,1957-09-27,female,LEB003
18280,1964-08-03,female,LEB003
18281,1956-05-30,female,LEB003
18282,1970-03-25,female,LEB003
18283,1951-11-17,female,LEB003
18284,2004-09-10,male,LEB003
18285,1945-03-28,female,LEB003
18286,1976-05-04,female,LEB003
18287,1973-08-28,female,LEB003
18288,1974-12-24,male,LEB003
18289,1964-03-06,male,LEB003
18290,1984-10-12,female,LEB003
18291,1991-08-19,male,LEB003
18292,1953-01-19,female,LEB003
18293,1998-10-03,female,LEB003
18294,1994-02-15,female,LEB003
18295,1983-09-02,female,LEB003
18296,2001-05-09,male,LEB003
18297,2005-07-19,female,LEB003
18298,1971-08-22,male,LEB003
18299,2002-09-21,female,LEB003
18300,1966-02-26,male,LEB003
18301,2008-11-11,female,LEB003
18302,1990-09-29,female,LEB003
18303,1975-03-24,male,LEB003
18304,2007-12-17,female,LEB003
18305,1969-04-10,female,LEB003
18306,1944-10-21,female,LEB003
18307,1972-01-25,male,LEB003
18308,2008-09-01,female,LEB003
18309,1975-09-05,male,LEB003
18310,2005-10-07,male,LEB003
18311,1990-12-01,male,LEB003
18312,1945-06-04,female,LEB003
18313,1960-02-18,female,LEB003
18314,1980-06-21,male,LEB003
18315,2001-07-15,female,LEB003
18316,1944-03-01,female,LEB003
18317,1977-01-20,male,LEB003
18318,1944-05-17,male,LEB003
18319,2009-05-24,female,LEB003
18320,1975-11-24,female,LEB003
18321,2005-01-10,female,LEB003
18322,1974-01-02,female,LEB003
18323,1979-04-30,female,LEB003
18324,1991-03-04,female,LEB003
18325,1958-07-07,male,LEB003
18326,1994-09-25,female,LEB003
18327,2006-05-26,male,LEB003
18328,1955-10-05,female,LEB003
18329,1986-11-18,male,LEB003
18330,1981-09-18,female,LEB003
18331,1959-07-26,female,LEB003
18332,1994-01-03,female,LEB003
18333,1960-12-21,female,LEB003
18334,1962-05-02,male,LEB003
18335,1944-06-06,female,LEB003
18336,1955-01-14,male,LEB003
18337,2009-10-23,female,LEB003
18338,2004-07-20,male,LEB003
18339,1999-05-10,female,LEB003
18340,1980-07-25,female,LEB003
18341,1994-11-16,female,LEB003
18342,1986-10-13,male,LEB003
18343,1990-06-17,male,LEB003
18344,1994-06-22,female,LEB003
18345,1963-08-15,male,LEB003
18346,1976-08-06,female,LEB003
18347,1992-07-25,male,LEB003
18348,2000-12-01,male,LEB003
18349,1988-06-22,male,LEB003
18350,1950-10-14,female,LEB003
18351,1975-12-30,male,LEB003
18352,1971-10-16,male,LEB003
18353,1949-03-08,female,LEB003
18354,1962-04-13,male,LEB003
18355,1985-08-29,male,LEB003
18356,1971-10-16,male,LEB003
18357,2009-07-10,male,LEB003
18358,1953-04-05,female,LEB003
18359,1994-09-04,male,LEB003
18360,1949-01-18,male,LEB003
18361,2009-01-16,male,LEB003
18362,1963-11-16,male,LEB003
18363,1998-04-30,prefer not to say,LEB003
18364,1987-03-21,female,LEB003
18365,1949-04-09,female,LEB003
18366,1946-02-01,female,LEB003
18367,1950-12-07,male,LEB003
18368,1945-05-27,female,LEB003
18369,1960-12-25,male,LEB003
18370,1944-06-19,male,LEB003
18371,2005-06-09,female,LEB003
18372,1978-06-07,female,LEB003
18373,1944-01-03,female,LEB003
18374,1995-10-26,female,LEB003
18375,1957-07-16,female,LEB003
18376,2001-04-11,female,LEB003
18377,1960-11-30,male,LEB003
18378,1999-10-13,female,LEB003
18379,2008-01-14,female,LEB003
18380,1947-10-21,male,LEB003
18381,1944-08-13,male,LEB003
18382,1958-01-19,female,LEB003
18383,1956-08-01,male,LEB003
18384,1949-01-05,male,LEB003
18385,1990-08-27,female,LEB003
18386,1967-04-30,female,LEB003
18387,2000-10-04,male,LEB003
18388,1976-03-31,male,LEB003
18389,1992-03-22,female,LEB003
18390,1952-12-11,female,LEB003
18391,1983-10-15,female,LEB003
18392,1980-01-15,female,LEB003
18393,1973-05-12,male,LEB003
18394,1965-10-12,female,LEB003
18395,2004-08-11,female,LEB003
18396,1947-08-10,female,LEB003
18397,2003-02-19,male,LEB003
18398,1978-09-23,female,LEB003
18399,1946-05-10,female,LEB003
18400,1975-12-19,male,LEB003
18401,2004-09-15,male,LEB003
18402,1980-04-29,female,LEB003
18403,2006-04-07,male,LEB003
18404,1967-09-13,male,LEB003
18405,1969-01-30,female,LEB003
18406,1990-02-27,male,LEB003
18407,2000-10-03,male,LEB003
18408,1979-06-20,male,LEB003
18409,2002-10-28,male,LEB003
18410,1988-07-31,male,LEB003
18411,1981-07-24,female,LEB003
18412,1994-02-03,male,LEB003
18413,1965-10-05,prefer not to say,LEB003
18414,1986-08-05,female,LEB003
18415,1966-07-19,male,LEB003
18416,1968-04-01,female,LEB003
18417,1946-03-30,male,LEB003
18418,1996-02-09,female,LEB003
18419,1958-11-21,female,LEB003
18420,1992-07-10,male,LEB003
18421,1983-08-21,female,LEB003
18422,1974-09-29,male,LEB003
18423,1958-01-17,female,LEB003
18424,1959-02-27,male,LEB003
18425,2005-07-27,male,LEB003
18426,1991-02-16,male,LEB003
18427,1999-11-04,female,LEB003
18428,1986-06-10,male,LEB003
18429,1993-05-09,male,LEB003
18430,1973-08-21,male,LEB003
18431,1954-08-25,female,LEB003
18432,2007-04-26,male,LEB003
18433,1944-09-25,prefer not to say,LEB003
18434,1957-11-20,male,LEB003
18435,1965-09-12,male,LEB003
18436,1971-05-16,female,LEB003
18437,1965-02-27,female,LEB003
18438,1984-02-22,female,LEB003
18439,1970-03-03,male,LEB003
18440,1974-06-28,male,LEB003
18441,1960-05-12,male,LEB003
18442,1996-04-23,prefer not to say,LEB003
18443,1959-03-14,female,LEB003
18444,1964-03-20,male,LEB003
18445,2008-04-11,male,LEB003
18446,1974-11-15,male,LEB003
18447,1960-08-16,male,LEB003
18448,1971-12-17,female,LEB003
18449,1974-04-28,female,LEB003
18450,2009-07-20,female,LEB003
18451,1979-07-12,female,LEB003
18452,1964-08-18,female,LEB003
18453,1990-10-19,male,LEB003
18454,1993-07-03,male,LEB003
18455,1944-06-21,male,LEB003
18456,1947-10-06,male,LEB003
18457,1966-07-01,female,LEB003
18458,1994-06-13,female,LEB003
18459,1949-01-04,male,LEB003
18460,1966-12-10,female,LEB003
18461,2008-01-07,male,LEB003
18462,1976-10-03,female,LEB003
18463,1974-10-15,male,LEB003
18464,1957-06-11,male,LEB003
18465,1963-08-03,female,LEB003
18466,2008-07-12,male,LEB003
18467,1975-11-15,female,LEB003
18468,2007-12-01,male,LEB003
18469,1946-09-14,female,LEB003
18470,1972-09-10,female,LEB003
18471,1956-08-09,female,LEB003
18472,1945-12-27,female,LEB003
18473,1984-10-26,male,LEB003
18474,1965-07-16,female,LEB003
18475,1953-02-03,female,LEB003
18476,1982-04-10,female,LEB003
18477,1967-11-05,female,LEB003
18478,1946-03-21,male,LEB003
18479,1950-03-20,male,LEB003
18480,1960-02-05,female,LEB003
18481,1989-05-02,female,LEB003
18482,1997-01-17,male,LEB003
18483,1987-06-07,male,LEB003
18484,1963-06-25,male,LEB003
18485,1986-10-06,female,LEB003
18486,1949-03-23,female,LEB003
18487,1994-06-11,male,LEB003
18488,1964-12-25,male,LEB003
18489,1999-03-05,female,LEB003
18490,1986-01-21,male,LEB003
18491,1963-11-23,male,LEB003
18492,1983-06-20,male,LEB003
18493,2000-05-31,male,LEB003
18494,1947-09-13,male,LEB003
18495,1948-01-25,female,LEB003
18496,1952-10-15,female,LEB003
18497,1971-01-08,male,LEB003
18498,1986-04-01,female,LEB003
18499,1949-09-21,male,LEB003
18500,1964-12-24,male,LEB003
18501,1945-06-02,prefer not to say,LEB003
18502,1964-04-01,female,LEB003
18503,2008-01-06,male,LEB003
18504,1972-11-11,female,LEB003
18505,1980-07-31,male,LEB003
18506,1980-03-29,female,LEB003
18507,1957-10-02,female,LEB003
18508,1994-12-03,female,LEB003
18509,1963-12-01,female,LEB003
18510,1944-08-10,male,LEB003
18511,2005-07-10,female,LEB003
18512,1998-03-19,male,LEB003
18513,1954-03-11,female,LEB003
18514,1973-07-24,female,LEB003
18515,1963-10-13,male,LEB003
18516,1965-08-09,female,LEB003
18517,1951-11-24,male,LEB003
18518,1952-12-03,male,LEB003
18519,1989-05-18,female,LEB003
18520,1944-11-07,female,LEB003
18521,2008-04-11,male,LEB003
18522,1962-07-19,prefer not to say,LEB003
18523,1973-06-17,male,LEB003
18524,1992-08-24,female,LEB003
18525,1989-12-29,female,LEB003
18526,1991-09-21,male,LEB003
18527,1963-12-06,female,LEB003
18528,1967-07-29,male,LEB003
18529,1977-07-25,male,LEB003
18530,1995-08-30,female,LEB003
18531,2006-07-13,female,LEB003
18532,1955-05-12,male,LEB003
18533,1967-02-25,female,LEB003
18534,1980-06-11,female,LEB003
18535,2007-05-22,female,LEB003
18536,1966-02-16,male,LEB003
18537,1996-06-03,female,LEB003
18538,1960-10-25,male,LEB003
18539,1952-10-28,male,LEB003
18540,1970-12-23,male,LEB003
18541,1947-01-03,female,LEB003
18542,1946-06-04,male,LEB003
18543,1976-12-08,female,LEB003
18544,1959-02-17,male,LEB003
18545,1944-08-13,male,LEB003
18546,2007-06-02,female,LEB003
18547,1977-08-23,female,LEB003
18548,1971-07-18,female,LEB003
18549,1951-09-01,male,LEB003
18550,1947-07-08,female,LEB003
18551,2006-01-28,female,LEB003
18552,1984-10-21,female,LEB003
18553,1956-02-16,female,LEB003
18554,1958-07-30,female,LEB003
18555,1996-04-19,male,LEB003
18556,2000-09-19,female,LEB003
18557,1956-09-08,male,LEB003
18558,1948-05-07,female,LEB003
18559,1978-07-03,male,LEB003
18560,1991-07-06,female,LEB003
18561,1961-01-28,female,LEB003
18562,1975-03-05,female,LEB003
18563,1961-03-01,male,LEB003
18564,2009-01-02,female,LEB003
18565,1974-09-09,female,LEB003
18566,1969-11-17,female,LEB003
18567,1964-10-27,female,LEB003
18568,2006-09-11,female,LEB003
18569,1972-09-01,female,LEB003
18570,1987-09-26,male,LEB003
18571,1971-05-15,female,LEB003
18572,1952-01-28,male,LEB003
18573,1960-02-23,male,LEB003
18574,1971-04-17,female,LEB003
18575,1964-10-09,female,LEB003
18576,1967-04-26,male,LEB003
18577,1969-11-06,female,LEB003
18578,1965-11-18,male,LEB003
18579,1951-07-16,male,LEB003
18580,1989-09-01,female,LEB003
18581,1966-08-29,male,LEB003
18582,1957-09-12,male,LEB003
18583,1984-03-15,female,LEB003
18584,1944-04-03,female,LEB003
18585,1999-08-22,male,LEB003
18586,1982-05-25,male,LEB003
18587,1982-11-12,male,LEB003
18588,1951-01-31,female,LEB003
18589,1958-06-27,male,LEB003
18590,1966-06-22,male,LEB003
18591,1970-08-07,female,LEB003
18592,2006-06-04,female,LEB003
18593,1950-02-22,male,LEB003
18594,1994-06-21,male,LEB003
18595,1965-06-06,male,LEB003
18596,1967-01-24,female,LEB003
18597,1990-02-25,female,LEB003
18598,1984-05-19,female,LEB003
18599,1955-02-19,male,LEB003
18600,1962-05-21,male,LEB003
18601,1985-08-07,female,LEB003
18602,1960-06-01,female,LEB003
18603,1975-10-12,female,LEB003
18604,1980-06-07,male,LEB003
18605,1989-02-22,male,LEB003
18606,1957-04-06,male,LEB003
18607,1959-02-08,female,LEB003
18608,1986-12-14,male,LEB003
18609,1947-10-17,male,LEB003
18610,1985-01-12,male,LEB003
18611,1995-06-27,female,LEB003
18612,1966-05-14,female,LEB003
18613,1963-05-04,male,LEB003
18614,1988-05-24,female,LEB003
18615,1959-12-27,female,LEB003
18616,2008-12-18,male,LEB003
18617,1998-01-15,female,LEB003
18618,1995-05-21,male,LEB003
18619,1944-01-28,female,LEB003
18620,1949-01-15,female,LEB003
18621,1981-05-18,male,LEB003
18622,1950-08-05,male,LEB003
18623,1973-05-31,female,LEB003
18624,1973-03-15,female,LEB003
18625,1948-06-05,male,LEB003
18626,1957-04-26,male,LEB003
18627,2008-01-17,male,LEB003
18628,1956-07-15,female,LEB003
18629,2009-08-08,male,LEB003
18630,1944-01-12,female,LEB003
18631,1957-11-01,female,LEB003
18632,1999-04-01,female,LEB003
18633,1957-04-18,female,LEB003
18634,1971-04-16,male,LEB003
18635,1992-02-23,male,LEB003
18636,2001-03-12,female,LEB003
18637,1986-12-02,female,LEB003
18638,1981-09-28,female,LEB003
18639,1959-04-23,male,LEB003
18640,1967-05-23,female,LEB003
18641,1998-03-28,female,LEB003
18642,1996-07-15,male,LEB003
18643,1953-09-19,female,LEB003
18644,1980-12-04,male,LEB003
18645,1998-08-15,male,LEB003
18646,1973-06-06,female,LEB003
18647,1975-02-23,male,LEB003
18648,1955-02-08,male,LEB003
18649,1979-05-12,female,LEB003
18650,1944-05-17,female,LEB003
18651,2007-04-28,male,LEB003
18652,1991-05-17,female,LEB003
18653,1967-09-28,male,LEB003
18654,1962-05-27,male,LEB003
18655,1960-12-30,female,LEB003
18656,1964-07-01,male,LEB003
18657,1961-06-11,male,LEB003
18658,2002-03-21,female,LEB003
18659,1962-07-01,male,LEB003
18660,1993-08-17,female,LEB003
18661,1950-05-02,female,LEB003
18662,2006-04-19,female,LEB003
18663,1969-01-03,female,LEB003
18664,1976-10-02,male,LEB003
18665,2005-12-13,male,LEB003
18666,1981-08-04,female,LEB003
18667,1990-11-20,female,LEB003
18668,1994-02-12,male,LEB003
18669,1998-12-22,female,LEB003
18670,1973-07-27,female,LEB003
18671,1946-06-22,female,LEB003
18672,1982-06-23,female,LEB003
18673,1999-03-12,female,LEB003
18674,1999-07-12,female,LEB003
18675,1996-10-04,male,LEB003
18676,1984-09-20,female,LEB003
18677,1978-08-02,male,LEB003
18678,1944-03-08,female,LEB003
18679,1975-08-10,female,LEB003
18680,1960-04-20,male,LEB003
18681,1991-09-20,female,LEB003
18682,1990-09-05,female,LEB003
18683,1950-03-24,female,LEB003
18684,1945-02-04,female,LEB003
18685,1992-09-02,female,LEB003
18686,1948-04-27,male,LEB003
18687,1999-06-26,female,LEB003
18688,1953-10-27,male,LEB003
18689,2005-05-19,female,LEB003
18690,2004-07-09,female,LEB003
18691,1992-08-20,male,LEB003
18692,1994-02-26,female,LEB003
18693,1985-09-16,male,LEB003
18694,1994-09-23,male,LEB003
18695,1998-02-24,female,LEB003
18696,2000-12-08,female,LEB003
18697,2002-04-01,male,LEB003
18698,1950-09-23,male,LEB003
18699,1951-05-11,male,LEB003
18700,1958-03-26,prefer not to say,LEB003
18701,1981-08-19,female,LEB003
18702,1971-12-14,male,LEB003
18703,1971-04-15,male,LEB003
18704,1945-07-10,male,LEB003
18705,1963-05-30,male,LEB003
18706,1957-06-06,female,LEB003
18707,2001-04-14,male,LEB003
18708,1950-04-27,male,LEB003
18709,1975-09-21,female,LEB003
18710,1979-03-28,female,LEB003
18711,1989-04-16,male,LEB003
18712,1958-11-12,female,LEB003
18713,1960-07-02,female,LEB003
18714,1995-10-08,male,LEB003
18715,1994-10-17,male,LEB003
18716,1986-12-31,male,LEB003
18717,1993-04-24,female,LEB003
18718,1979-04-01,male,LEB003
18719,1944-05-10,female,LEB003
18720,2009-10-04,male,LEB003
18721,1983-01-22,female,LEB003
18722,1990-06-30,male,LEB003
18723,2001-08-31,female,LEB003
18724,1954-05-02,female,LEB003
18725,1962-02-02,female,LEB003
18726,1948-09-22,female,LEB003
18727,1958-01-16,female,LEB003
18728,1987-07-09,male,LEB003
18729,1994-01-20,female,LEB003
18730,1972-02-03,male,LEB003
18731,1959-06-16,male,LEB003
18732,1946-11-03,male,LEB003
18733,2006-09-16,male,LEB003
18734,1982-10-01,female,LEB003
18735,1965-12-02,female,LEB003
18736,1949-06-24,female,LEB003
18737,1949-04-24,female,LEB003
18738,1953-03-20,male,LEB003
18739,1998-07-25,male,LEB003
18740,1993-02-14,female,LEB003
18741,1949-05-03,female,LEB003
18742,1980-01-13,male,LEB003
18743,1973-11-14,female,LEB003
18744,1949-02-01,prefer not to say,LEB003
18745,1988-03-12,male,LEB003
18746,1980-08-19,male,LEB003
18747,1981-07-03,female,LEB003
18748,1952-03-13,female,LEB003
18749,1989-01-26,male,LEB003
18750,1965-02-17,male,LEB003
18751,1950-03-25,female,LEB003
18752,1986-06-19,male,LEB003
18753,1964-09-20,female,LEB003
18754,1989-11-24,female,LEB003
18755,1944-03-21,female,LEB003
18756,2004-10-17,female,LEB003
18757,1988-01-31,female,LEB003
18758,1988-11-15,female,LEB003
18759,2006-07-17,female,LEB003
18760,1963-05-19,female,LEB003
18761,1977-07-27,female,LEB003
18762,1998-11-22,male,LEB003
18763,1955-08-12,female,LEB003
18764,1945-07-22,female,LEB003
18765,1953-07-19,male,LEB003
18766,1992-03-23,male,LEB003
18767,1948-10-08,female,LEB003
18768,2009-11-30,male,LEB003
18769,1964-06-15,male,LEB003
18770,1992-07-20,male,LEB003
18771,1959-10-07,female,LEB003
18772,1947-09-11,male,LEB003
18773,1974-10-27,female,LEB003
18774,1979-09-30,male,LEB003
18775,2007-04-25,male,LEB003
18776,1990-01-25,male,LEB003
18777,2005-07-21,male,LEB003
18778,2001-12-06,female,LEB003
18779,1981-03-03,female,LEB003
18780,2007-09-24,female,LEB003
18781,1987-08-10,female,LEB003
18782,1989-02-04,female,LEB003
18783,1957-05-31,male,LEB003
18784,1959-01-22,female,LEB003
18785,1999-04-19,female,LEB003
18786,1984-06-20,male,LEB003
18787,1971-07-16,female,LEB003
18788,1992-01-01,female,LEB003
18789,2001-01-26,female,LEB003
18790,1976-03-26,male,LEB003
18791,1989-06-04,male,LEB003
18792,1969-11-02,female,LEB003
18793,2003-07-17,female,LEB003
18794,1950-10-29,male,LEB003
18795,1961-01-31,female,LEB003
18796,1953-10-29,male,LEB003
18797,1958-05-21,male,LEB003
18798,1985-03-16,female,LEB003
18799,1991-04-18,female,LEB003
18800,1979-01-03,male,LEB003
18801,1999-07-29,male,LEB003
18802,2004-09-27,male,LEB003
18803,1962-03-01,male,LEB003
18804,1996-12-11,female,LEB003
18805,1967-12-29,female,LEB003
18806,1991-05-17,male,LEB003
18807,1958-07-22,male,LEB003
18808,1969-10-20,male,LEB003
18809,1948-11-08,male,LEB003
18810,1969-01-24,male,LEB003
18811,1997-01-23,female,LEB003
18812,1987-12-24,male,LEB003
18813,1963-02-27,male,LEB003
18814,2001-11-09,female,LEB003
18815,1952-02-10,female,LEB003
18816,1992-09-15,male,LEB003
18817,1958-05-13,male,LEB003
18818,1948-05-17,male,LEB003
18819,1969-07-29,female,LEB003
18820,1969-11-11,male,LEB003
18821,1989-04-05,male,LEB003
18822,1972-01-12,male,LEB003
18823,1954-12-02,female,LEB003
18824,1960-11-26,female,LEB003
18825,1997-06-04,male,LEB003
18826,1957-09-25,female,LEB003
18827,1993-01-19,female,LEB003
18828,1957-05-25,male,LEB003
18829,1982-05-04,female,LEB003
18830,1960-08-04,female,LEB003
18831,1976-10-03,female,LEB003
18832,1955-02-04,female,LEB003
18833,1969-03-06,female,LEB003
18834,1991-11-08,female,LEB003
18835,1971-06-17,female,LEB003
18836,2005-12-21,male,LEB003
18837,1984-01-31,female,LEB003
18838,1969-11-09,female,LEB003
18839,2007-08-12,male,LEB003
18840,2001-01-18,female,LEB003
18841,2006-01-21,female,LEB003
18842,1993-11-09,male,LEB003
18843,1966-08-11,male,LEB003
18844,2008-07-09,male,LEB003
18845,1945-05-18,male,LEB003
18846,1962-09-02,female,LEB003
18847,1963-12-16,female,LEB003
18848,1982-04-27,prefer not to say,LEB003
18849,1989-11-11,male,LEB003
18850,1957-10-01,female,LEB003
18851,2004-04-02,male,LEB003
18852,1998-01-01,female,LEB003
18853,1976-08-20,male,LEB003
18854,1948-09-24,female,LEB003
18855,1945-06-07,male,LEB003
18856,1962-12-25,male,LEB003
18857,1989-06-13,male,LEB003
